日期,时间,成交价,成交量,总量,属性(持仓增减),B1价,B1量,B2价,B2量,B3价,B3量,S1价,S1量,S2价,S2量,S3价,S3量,BS
2012-08-20,9:01:40,7562,2,54196,2,7562,167,0,0,0,0,7564,127,0,0,0,0,S
2012-08-20,9:01:41,7562,112,54308,100,7562,112,0,0,0,0,7564,131,0,0,0,0,S
2012-08-20,9:01:41,7560,136,54444,-70,7560,465,0,0,0,0,7562,19,0,0,0,0,S
2012-08-20,9:01:41,7560,114,54558,0,7560,465,0,0,0,0,7562,18,0,0,0,0,S
2012-08-20,9:01:42,7562,38,54596,-14,7560,459,0,0,0,0,7562,66,0,0,0,0,B
2012-08-20,9:01:42,7560,72,54668,40,7560,469,0,0,0,0,7562,214,0,0,0,0,S
2012-08-20,9:01:43,7560,208,54876,58,7560,473,0,0,0,0,7562,162,0,0,0,0,S
2012-08-20,9:01:44,7560,124,55000,-94,7560,422,0,0,0,0,7562,151,0,0,0,0,S
2012-08-20,9:01:44,7562,2,55002,2,7560,423,0,0,0,0,7562,150,0,0,0,0,B
2012-08-20,9:01:44,7562,82,55084,60,7560,441,0,0,0,0,7562,111,0,0,0,0,B
2012-08-20,9:01:44,7562,130,55214,-2,7560,443,0,0,0,0,7562,53,0,0,0,0,B
2012-08-20,9:01:45,7560,6,55220,2,7560,453,0,0,0,0,7562,55,0,0,0,0,S
2012-08-20,9:01:45,7562,2,55222,2,7560,453,0,0,0,0,7562,62,0,0,0,0,B
2012-08-20,9:01:45,7562,12,55234,2,7560,456,0,0,0,0,7562,43,0,0,0,0,B
2012-08-20,9:01:45,7562,98,55332,12,7562,1,0,0,0,0,7564,146,0,0,0,0,B
2012-08-20,9:01:46,7562,16,55348,8,7562,13,0,0,0,0,7564,146,0,0,0,0,S
2012-08-20,9:01:47,7564,40,55388,28,7562,24,0,0,0,0,7564,146,0,0,0,0,B
2012-08-20,9:01:47,7562,116,55504,-10,7562,73,0,0,0,0,7564,146,0,0,0,0,S
2012-08-20,9:01:47,7564,4,55508,4,7562,88,0,0,0,0,7564,144,0,0,0,0,B
2012-08-20,9:01:47,7562,12,55520,-4,7562,83,0,0,0,0,7564,144,0,0,0,0,S
2012-08-20,9:01:48,7564,24,55544,2,7562,143,0,0,0,0,7564,132,0,0,0,0,B
2012-08-20,9:01:48,7564,162,55706,16,7562,117,0,0,0,0,7564,81,0,0,0,0,B
2012-08-20,9:01:48,7564,178,55884,-58,7562,122,0,0,0,0,7564,49,0,0,0,0,B
2012-08-20,9:01:49,7564,22,55906,20,7562,121,0,0,0,0,7564,40,0,0,0,0,B
2012-08-20,9:01:49,7562,2,55908,-2,7562,125,0,0,0,0,7564,40,0,0,0,0,S
2012-08-20,9:01:50,7564,30,55938,16,7562,127,0,0,0,0,7564,29,0,0,0,0,B
2012-08-20,9:01:50,7560,300,56238,24,7560,1,0,0,0,0,7564,29,0,0,0,0,S
2012-08-20,9:01:50,7560,28,56266,4,7560,767,0,0,0,0,7562,8,0,0,0,0,S
2012-08-20,9:01:50,7564,60,56326,46,7560,767,0,0,0,0,7564,9,0,0,0,0,B
2012-08-20,9:01:51,7562,200,56526,-100,7562,238,0,0,0,0,7564,1,0,0,0,0,S
2012-08-20,9:01:51,7562,2,56528,0,7562,319,0,0,0,0,7564,1,0,0,0,0,S
2012-08-20,9:01:51,7562,40,56568,0,7562,304,0,0,0,0,7564,3,0,0,0,0,S
2012-08-20,9:01:52,7564,14,56582,-6,7564,3,0,0,0,0,7566,334,0,0,0,0,B
2012-08-20,9:01:52,7562,12,56594,-4,7562,302,0,0,0,0,7564,2,0,0,0,0,S
2012-08-20,9:01:53,7564,10,56604,4,7562,298,0,0,0,0,7564,1,0,0,0,0,B
2012-08-20,9:01:53,7562,2,56606,2,7562,298,0,0,0,0,7564,2,0,0,0,0,S
2012-08-20,9:01:53,7562,20,56626,6,7562,304,0,0,0,0,7564,1,0,0,0,0,S
2012-08-20,9:01:53,7562,20,56646,4,7562,317,0,0,0,0,7564,223,0,0,0,0,S
2012-08-20,9:01:54,7562,82,56728,-58,7562,310,0,0,0,0,7564,192,0,0,0,0,S
2012-08-20,9:01:54,7562,378,57106,-2,7562,206,0,0,0,0,7564,107,0,0,0,0,S
2012-08-20,9:01:54,7564,48,57154,42,7562,186,0,0,0,0,7564,104,0,0,0,0,B
2012-08-20,9:01:54,7564,36,57190,20,7562,174,0,0,0,0,7564,148,0,0,0,0,B
2012-08-20,9:01:55,7562,4,57194,0,7562,173,0,0,0,0,7564,149,0,0,0,0,S
2012-08-20,9:01:55,7564,2,57196,0,7562,173,0,0,0,0,7564,172,0,0,0,0,B
2012-08-20,9:01:55,7562,28,57224,-18,7562,177,0,0,0,0,7564,173,0,0,0,0,S
2012-08-20,9:01:56,7562,8,57232,-6,7562,176,0,0,0,0,7564,191,0,0,0,0,S
2012-08-20,9:01:56,7562,72,57304,-60,7562,175,0,0,0,0,7564,159,0,0,0,0,S
2012-08-20,9:01:56,7564,8,57312,0,7562,181,0,0,0,0,7564,215,0,0,0,0,B
2012-08-20,9:01:57,7564,18,57330,4,7562,175,0,0,0,0,7564,219,0,0,0,0,B
2012-08-20,9:01:57,7562,142,57472,60,7562,116,0,0,0,0,7564,238,0,0,0,0,S
2012-08-20,9:01:57,7564,2,57474,-2,7562,116,0,0,0,0,7564,237,0,0,0,0,B
2012-08-20,9:01:57,7564,102,57576,-78,7562,71,0,0,0,0,7564,263,0,0,0,0,B
2012-08-20,9:01:58,7562,172,57748,98,7560,810,0,0,0,0,7562,7,0,0,0,0,S
2012-08-20,9:01:59,7562,6,57754,0,7560,810,0,0,0,0,7562,5,0,0,0,0,B
2012-08-20,9:01:59,7560,2,57756,0,7560,809,0,0,0,0,7562,9,0,0,0,0,S
2012-08-20,9:01:59,7560,118,57874,36,7560,755,0,0,0,0,7562,12,0,0,0,0,S
2012-08-20,9:02:00,7562,6,57880,-4,7560,755,0,0,0,0,7562,11,0,0,0,0,B
2012-08-20,9:02:00,7562,6,57886,0,7560,755,0,0,0,0,7562,30,0,0,0,0,B
2012-08-20,9:02:00,7562,4,57890,4,7560,765,0,0,0,0,7562,34,0,0,0,0,B
2012-08-20,9:02:01,7562,40,57930,12,7560,767,0,0,0,0,7562,14,0,0,0,0,B
2012-08-20,9:02:01,7560,104,58034,84,7560,737,0,0,0,0,7562,53,0,0,0,0,S
2012-08-20,9:02:01,7560,16,58050,16,7560,732,0,0,0,0,7562,75,0,0,0,0,S
2012-08-20,9:02:02,7562,60,58110,48,7560,735,0,0,0,0,7562,111,0,0,0,0,B
2012-08-20,9:02:02,7562,20,58130,0,7560,736,0,0,0,0,7562,156,0,0,0,0,B
2012-08-20,9:02:03,7562,8,58138,8,7560,736,0,0,0,0,7562,235,0,0,0,0,B
2012-08-20,9:02:03,7562,160,58298,2,7560,734,0,0,0,0,7562,157,0,0,0,0,B
2012-08-20,9:02:03,7560,4,58302,0,7560,732,0,0,0,0,7562,167,0,0,0,0,S
2012-08-20,9:02:03,7560,56,58358,22,7560,710,0,0,0,0,7562,161,0,0,0,0,S
2012-08-20,9:02:04,7562,10,58368,10,7560,710,0,0,0,0,7562,158,0,0,0,0,B
2012-08-20,9:02:04,7562,22,58390,-8,7560,727,0,0,0,0,7562,160,0,0,0,0,B
2012-08-20,9:02:04,7560,78,58468,38,7560,743,0,0,0,0,7562,126,0,0,0,0,S
2012-08-20,9:02:04,7562,14,58482,-4,7560,730,0,0,0,0,7562,125,0,0,0,0,B
2012-08-20,9:02:05,7562,46,58528,2,7560,711,0,0,0,0,7562,123,0,0,0,0,B
2012-08-20,9:02:05,7560,68,58596,38,7560,679,0,0,0,0,7562,131,0,0,0,0,S
2012-08-20,9:02:05,7560,10,58606,-4,7560,676,0,0,0,0,7562,135,0,0,0,0,S
2012-08-20,9:02:06,7562,242,58848,176,7560,558,0,0,0,0,7562,135,0,0,0,0,B
2012-08-20,9:02:06,7560,430,59278,80,7560,343,0,0,0,0,7562,157,0,0,0,0,S
2012-08-20,9:02:07,7560,166,59444,0,7560,270,0,0,0,0,7562,125,0,0,0,0,S
2012-08-20,9:02:07,7560,576,60020,166,7558,683,0,0,0,0,7560,189,0,0,0,0,S
2012-08-20,9:02:08,7558,50,60070,12,7558,679,0,0,0,0,7560,243,0,0,0,0,S
2012-08-20,9:02:08,7560,112,60182,0,7558,675,0,0,0,0,7560,208,0,0,0,0,B
2012-08-20,9:02:09,7560,352,60534,-332,7558,510,0,0,0,0,7560,519,0,0,0,0,B
2012-08-20,9:02:09,7558,162,60696,-104,7558,436,0,0,0,0,7560,647,0,0,0,0,S
2012-08-20,9:02:09,7558,32,60728,0,7558,420,0,0,0,0,7560,648,0,0,0,0,S
2012-08-20,9:02:10,7558,4,60732,0,7558,418,0,0,0,0,7560,628,0,0,0,0,S
2012-08-20,9:02:10,7560,92,60824,-46,7558,388,0,0,0,0,7560,626,0,0,0,0,B
2012-08-20,9:02:10,7558,246,61070,-4,7558,276,0,0,0,0,7560,616,0,0,0,0,S
2012-08-20,9:02:11,7558,4,61074,-4,7558,299,0,0,0,0,7560,616,0,0,0,0,S
2012-08-20,9:02:11,7560,116,61190,12,7558,257,0,0,0,0,7560,620,0,0,0,0,B
2012-08-20,9:02:12,7558,76,61266,14,7558,247,0,0,0,0,7560,593,0,0,0,0,S
2012-08-20,9:02:12,7558,26,61292,4,7558,237,0,0,0,0,7560,589,0,0,0,0,S
2012-08-20,9:02:12,7558,68,61360,44,7558,212,0,0,0,0,7560,598,0,0,0,0,S
2012-08-20,9:02:13,7560,4,61364,2,7558,211,0,0,0,0,7560,597,0,0,0,0,B
2012-08-20,9:02:13,7560,52,61416,4,7558,255,0,0,0,0,7560,604,0,0,0,0,B
2012-08-20,9:02:13,7558,62,61478,28,7558,225,0,0,0,0,7560,603,0,0,0,0,S
2012-08-20,9:02:13,7560,178,61656,172,7558,147,0,0,0,0,7560,604,0,0,0,0,B
2012-08-20,9:02:14,7558,280,61936,-88,7558,143,0,0,0,0,7560,504,0,0,0,0,S
2012-08-20,9:02:14,7558,40,61976,4,7558,146,0,0,0,0,7560,491,0,0,0,0,S
2012-08-20,9:02:14,7560,234,62210,36,7558,187,0,0,0,0,7560,391,0,0,0,0,B
2012-08-20,9:02:15,7560,66,62276,-6,7558,288,0,0,0,0,7560,387,0,0,0,0,B
2012-08-20,9:02:15,7558,226,62502,-14,7558,186,0,0,0,0,7560,388,0,0,0,0,S
2012-08-20,9:02:16,7560,826,63328,-734,7560,29,0,0,0,0,7562,78,0,0,0,0,B
2012-08-20,9:02:16,7562,284,63612,-48,7562,26,0,0,0,0,7564,290,0,0,0,0,B
2012-08-20,9:02:17,7560,280,63892,-8,7560,162,0,0,0,0,7564,289,0,0,0,0,S
2012-08-20,9:02:17,7560,202,64094,14,7560,114,0,0,0,0,7562,7,0,0,0,0,S
2012-08-20,9:02:18,7560,34,64128,28,7560,102,0,0,0,0,7562,18,0,0,0,0,S
2012-08-20,9:02:18,7560,104,64232,30,7560,50,0,0,0,0,7562,18,0,0,0,0,S
2012-08-20,9:02:19,7562,10,64242,2,7560,82,0,0,0,0,7562,17,0,0,0,0,B
2012-08-20,9:02:19,7560,62,64304,16,7560,53,0,0,0,0,7562,14,0,0,0,0,S
2012-08-20,9:02:19,7562,88,64392,30,7560,21,0,0,0,0,7562,53,0,0,0,0,B
2012-08-20,9:02:19,7560,2010,66402,1080,7560,21,0,0,0,0,7562,51,0,0,0,0,S
2012-08-20,9:02:20,7560,62,66464,18,7560,83,0,0,0,0,7562,102,0,0,0,0,S
2012-08-20,9:02:20,7560,4,66468,0,7560,81,0,0,0,0,7562,104,0,0,0,0,S
2012-08-20,9:02:21,7560,42,66510,-6,7560,71,0,0,0,0,7562,116,0,0,0,0,S
2012-08-20,9:02:21,7562,22,66532,2,7560,61,0,0,0,0,7562,166,0,0,0,0,B
2012-08-20,9:02:21,7560,20,66552,-10,7560,225,0,0,0,0,7562,185,0,0,0,0,S
2012-08-20,9:02:21,7560,16,66568,4,7560,219,0,0,0,0,7562,183,0,0,0,0,S
2012-08-20,9:02:22,7562,24,66592,-6,7560,215,0,0,0,0,7562,114,0,0,0,0,B
2012-08-20,9:02:22,7560,4,66596,0,7560,213,0,0,0,0,7562,114,0,0,0,0,S
2012-08-20,9:02:22,7560,66,66662,6,7560,10,0,0,0,0,7562,114,0,0,0,0,S
2012-08-20,9:02:22,7560,26,66688,22,7558,153,0,0,0,0,7560,76,0,0,0,0,S
2012-08-20,9:02:23,7560,92,66780,92,7558,153,0,0,0,0,7560,38,0,0,0,0,B
2012-08-20,9:02:23,7560,4,66784,4,7558,153,0,0,0,0,7560,70,0,0,0,0,B
2012-08-20,9:02:24,7560,16,66800,4,7558,143,0,0,0,0,7560,100,0,0,0,0,B
2012-08-20,9:02:24,7558,2,66802,0,7558,142,0,0,0,0,7560,100,0,0,0,0,S
2012-08-20,9:02:24,7558,166,66968,112,7558,33,0,0,0,0,7560,96,0,0,0,0,S
2012-08-20,9:02:24,7558,22,66990,0,7558,23,0,0,0,0,7560,96,0,0,0,0,S
2012-08-20,9:02:25,7556,170,67160,120,7556,329,0,0,0,0,7558,183,0,0,0,0,S
2012-08-20,9:02:25,7558,10,67170,10,7556,327,0,0,0,0,7558,292,0,0,0,0,B
2012-08-20,9:02:25,7556,10,67180,6,7556,325,0,0,0,0,7558,312,0,0,0,0,S
2012-08-20,9:02:25,7558,10,67190,10,7556,325,0,0,0,0,7558,307,0,0,0,0,B
2012-08-20,9:02:26,7558,620,67810,342,7556,111,0,0,0,0,7558,211,0,0,0,0,B
2012-08-20,9:02:26,7556,100,67910,2,7556,61,0,0,0,0,7558,211,0,0,0,0,S
2012-08-20,9:02:27,7556,122,68032,14,7554,49,0,0,0,0,7556,44,0,0,0,0,S
2012-08-20,9:02:27,7554,124,68156,-40,7552,124,0,0,0,0,7554,178,0,0,0,0,S
2012-08-20,9:02:28,7560,1544,69700,-384,7560,273,0,0,0,0,7562,146,0,0,0,0,B
2012-08-20,9:02:28,7560,326,70026,-62,7560,110,0,0,0,0,7562,146,0,0,0,0,S
2012-08-20,9:02:29,7552,246,70272,22,7552,1,0,0,0,0,7558,1,0,0,0,0,S
2012-08-20,9:02:30,7552,2,70274,2,7552,38,0,0,0,0,7558,90,0,0,0,0,S
2012-08-20,9:02:30,7556,644,70918,0,7556,49,0,0,0,0,7558,22,0,0,0,0,B
2012-08-20,9:02:30,7556,110,71028,-96,7554,89,0,0,0,0,7556,89,0,0,0,0,S
2012-08-20,9:02:31,7556,6,71034,-2,7554,189,0,0,0,0,7556,92,0,0,0,0,B
2012-08-20,9:02:31,7556,192,71226,4,7556,11,0,0,0,0,7558,20,0,0,0,0,B
2012-08-20,9:02:32,7558,2,71228,2,7556,13,0,0,0,0,7558,19,0,0,0,0,B
2012-08-20,9:02:32,7556,154,71382,36,7556,84,0,0,0,0,7560,43,0,0,0,0,S
2012-08-20,9:02:33,7558,22,71404,-4,7558,83,0,0,0,0,7560,46,0,0,0,0,B
2012-08-20,9:02:33,7558,2,71406,0,7558,82,0,0,0,0,7560,46,0,0,0,0,S
2012-08-20,9:02:33,7558,88,71494,-24,7558,58,0,0,0,0,7560,28,0,0,0,0,S
2012-08-20,9:02:34,7558,30,71524,-30,7558,45,0,0,0,0,7560,28,0,0,0,0,S
2012-08-20,9:02:34,7558,66,71590,-2,7558,14,0,0,0,0,7560,27,0,0,0,0,S
2012-08-20,9:02:34,7558,16,71606,-12,7558,6,0,0,0,0,7560,27,0,0,0,0,S
2012-08-20,9:02:35,7558,10,71616,0,7558,1,0,0,0,0,7560,29,0,0,0,0,S
2012-08-20,9:02:35,7558,2,71618,0,7556,203,0,0,0,0,7560,30,0,0,0,0,S
2012-08-20,9:02:35,7556,2,71620,-2,7556,233,0,0,0,0,7560,33,0,0,0,0,S
2012-08-20,9:02:35,7558,34,71654,-28,7556,223,0,0,0,0,7558,4,0,0,0,0,B
2012-08-20,9:02:36,7556,30,71684,14,7556,208,0,0,0,0,7558,4,0,0,0,0,S
2012-08-20,9:02:36,7556,68,71752,2,7556,175,0,0,0,0,7558,10,0,0,0,0,S
2012-08-20,9:02:37,7558,50,71802,4,7556,160,0,0,0,0,7558,7,0,0,0,0,B
2012-08-20,9:02:37,7558,8,71810,4,7556,159,0,0,0,0,7558,9,0,0,0,0,B
2012-08-20,9:02:38,7558,128,71938,-12,7558,30,0,0,0,0,7560,254,0,0,0,0,B
2012-08-20,9:02:39,7560,94,72032,-66,7558,1,0,0,0,0,7560,257,0,0,0,0,B
2012-08-20,9:02:39,7558,2,72034,0,7558,3,0,0,0,0,7560,257,0,0,0,0,S
2012-08-20,9:02:39,7556,70,72104,2,7556,6,0,0,0,0,7558,295,0,0,0,0,S
2012-08-20,9:02:40,7558,26,72130,6,7556,8,0,0,0,0,7558,289,0,0,0,0,B
2012-08-20,9:02:41,7556,40,72170,4,7556,13,0,0,0,0,7558,283,0,0,0,0,S
2012-08-20,9:02:41,7558,12,72182,10,7556,6,0,0,0,0,7558,294,0,0,0,0,B
2012-08-20,9:02:41,7556,2,72184,2,7556,5,0,0,0,0,7558,294,0,0,0,0,S
2012-08-20,9:02:42,7556,74,72258,10,7556,30,0,0,0,0,7558,283,0,0,0,0,S
2012-08-20,9:02:42,7556,82,72340,0,7554,57,0,0,0,0,7556,12,0,0,0,0,S
2012-08-20,9:02:42,7556,6,72346,2,7554,57,0,0,0,0,7556,10,0,0,0,0,B
2012-08-20,9:02:43,7554,16,72362,16,7554,59,0,0,0,0,7556,126,0,0,0,0,S
2012-08-20,9:02:44,7554,140,72502,90,7552,147,0,0,0,0,7554,7,0,0,0,0,S
2012-08-20,9:02:44,7554,2,72504,0,7552,147,0,0,0,0,7554,91,0,0,0,0,B
2012-08-20,9:02:45,7554,10,72514,8,7552,127,0,0,0,0,7554,107,0,0,0,0,B
2012-08-20,9:02:45,7554,8,72522,2,7552,126,0,0,0,0,7554,110,0,0,0,0,B
2012-08-20,9:02:45,7554,178,72700,126,7552,40,0,0,0,0,7554,107,0,0,0,0,B
2012-08-20,9:02:46,7552,64,72764,36,7552,9,0,0,0,0,7554,122,0,0,0,0,S
2012-08-20,9:02:47,7552,24,72788,16,7550,697,0,0,0,0,7552,27,0,0,0,0,S
2012-08-20,9:02:47,7552,2,72790,0,7550,697,0,0,0,0,7552,32,0,0,0,0,B
2012-08-20,9:02:47,7552,68,72858,64,7550,697,0,0,0,0,7552,210,0,0,0,0,B
2012-08-20,9:02:47,7552,2,72860,-2,7550,697,0,0,0,0,7552,209,0,0,0,0,B
2012-08-20,9:02:48,7552,40,72900,8,7550,683,0,0,0,0,7552,209,0,0,0,0,B
2012-08-20,9:02:48,7550,174,73074,108,7550,597,0,0,0,0,7552,207,0,0,0,0,S
2012-08-20,9:02:49,7550,366,73440,-304,7550,586,0,0,0,0,7552,188,0,0,0,0,S
2012-08-20,9:02:49,7550,122,73562,-46,7550,538,0,0,0,0,7552,194,0,0,0,0,S
2012-08-20,9:02:49,7552,6,73568,-2,7550,536,0,0,0,0,7552,193,0,0,0,0,B
2012-08-20,9:02:50,7550,1080,74648,-66,7548,194,0,0,0,0,7550,300,0,0,0,0,S
2012-08-20,9:02:50,7550,60,74708,42,7548,191,0,0,0,0,7550,1241,0,0,0,0,B
2012-08-20,9:02:51,7546,744,75452,556,7546,69,0,0,0,0,7548,61,0,0,0,0,S
2012-08-20,9:02:52,7546,334,75786,302,7546,13,0,0,0,0,7548,208,0,0,0,0,S
2012-08-20,9:02:52,7544,86,75872,-6,7544,570,0,0,0,0,7546,96,0,0,0,0,S
2012-08-20,9:02:52,7544,12,75884,2,7544,565,0,0,0,0,7546,116,0,0,0,0,S
2012-08-20,9:02:53,7544,162,76046,-136,7544,485,0,0,0,0,7546,315,0,0,0,0,S
2012-08-20,9:02:53,7544,102,76148,-38,7544,445,0,0,0,0,7546,351,0,0,0,0,S
2012-08-20,9:02:54,7544,14,76162,-10,7544,438,0,0,0,0,7546,352,0,0,0,0,S
2012-08-20,9:02:54,7544,816,76978,-100,7544,40,0,0,0,0,7546,419,0,0,0,0,S
2012-08-20,9:02:54,7544,62,77040,14,7544,14,0,0,0,0,7546,411,0,0,0,0,S
2012-08-20,9:02:55,7542,414,77454,34,7542,377,0,0,0,0,7544,75,0,0,0,0,S
2012-08-20,9:02:55,7542,126,77580,-16,7542,329,0,0,0,0,7544,199,0,0,0,0,S
2012-08-20,9:02:55,7542,58,77638,-14,7542,321,0,0,0,0,7544,210,0,0,0,0,S
2012-08-20,9:02:56,7542,198,77836,-26,7542,222,0,0,0,0,7544,234,0,0,0,0,S
2012-08-20,9:02:56,7542,16,77852,-4,7542,216,0,0,0,0,7544,234,0,0,0,0,S
2012-08-20,9:02:56,7542,120,77972,4,7542,185,0,0,0,0,7544,205,0,0,0,0,S
2012-08-20,9:02:57,7544,78,78050,-4,7542,147,0,0,0,0,7544,205,0,0,0,0,B
2012-08-20,9:02:57,7542,186,78236,-14,7542,231,0,0,0,0,7544,186,0,0,0,0,S
2012-08-20,9:02:57,7542,6,78242,4,7542,236,0,0,0,0,7544,196,0,0,0,0,S
2012-08-20,9:02:57,7542,548,78790,116,7542,361,0,0,0,0,7544,3,0,0,0,0,S
2012-08-20,9:02:58,7544,12,78802,10,7544,48,0,0,0,0,7546,390,0,0,0,0,B
2012-08-20,9:02:58,7544,634,79436,8,7544,391,0,0,0,0,7546,229,0,0,0,0,S
2012-08-20,9:02:59,7548,758,80194,-18,7546,36,0,0,0,0,7548,235,0,0,0,0,B
2012-08-20,9:02:59,7546,10,80204,4,7546,31,0,0,0,0,7548,235,0,0,0,0,S
2012-08-20,9:03:00,7546,118,80322,66,7546,88,0,0,0,0,7548,223,0,0,0,0,S
2012-08-20,9:03:00,7546,18,80340,-2,7546,95,0,0,0,0,7548,222,0,0,0,0,S
2012-08-20,9:03:00,7546,34,80374,-8,7546,351,0,0,0,0,7548,222,0,0,0,0,S
2012-08-20,9:03:00,7546,22,80396,0,7546,340,0,0,0,0,7548,222,0,0,0,0,S
2012-08-20,9:03:01,7548,68,80464,-34,7546,304,0,0,0,0,7548,218,0,0,0,0,B
2012-08-20,9:03:01,7548,254,80718,-6,7546,286,0,0,0,0,7548,110,0,0,0,0,B
2012-08-20,9:03:01,7546,68,80786,18,7546,199,0,0,0,0,7548,93,0,0,0,0,S
2012-08-20,9:03:01,7548,26,80812,2,7546,198,0,0,0,0,7548,81,0,0,0,0,B
2012-08-20,9:03:02,7548,124,80936,4,7546,210,0,0,0,0,7548,64,0,0,0,0,B
2012-08-20,9:03:02,7546,534,81470,44,7544,163,0,0,0,0,7546,35,0,0,0,0,S
2012-08-20,9:03:02,7546,32,81502,26,7544,174,0,0,0,0,7546,34,0,0,0,0,B
2012-08-20,9:03:03,7546,80,81582,76,7546,21,0,0,0,0,7548,138,0,0,0,0,B
2012-08-20,9:03:03,7546,64,81646,-18,7546,100,0,0,0,0,7548,129,0,0,0,0,S
2012-08-20,9:03:03,7548,48,81694,8,7546,89,0,0,0,0,7548,116,0,0,0,0,B
2012-08-20,9:03:04,7548,260,81954,-182,7548,173,0,0,0,0,7550,296,0,0,0,0,B
2012-08-20,9:03:04,7548,226,82180,-200,7548,62,0,0,0,0,7550,278,0,0,0,0,S
2012-08-20,9:03:04,7548,50,82230,-18,7548,43,0,0,0,0,7550,324,0,0,0,0,S
2012-08-20,9:03:04,7550,18,82248,0,7548,40,0,0,0,0,7550,319,0,0,0,0,B
2012-08-20,9:03:05,7546,94,82342,8,7546,152,0,0,0,0,7548,58,0,0,0,0,S
2012-08-20,9:03:05,7550,142,82484,140,7548,101,0,0,0,0,7550,316,0,0,0,0,B
2012-08-20,9:03:05,7548,16,82500,4,7548,103,0,0,0,0,7550,317,0,0,0,0,S
2012-08-20,9:03:05,7548,12,82512,12,7548,98,0,0,0,0,7550,317,0,0,0,0,S
2012-08-20,9:03:06,7548,8,82520,0,7548,94,0,0,0,0,7550,317,0,0,0,0,S
2012-08-20,9:03:06,7548,14,82534,10,7548,143,0,0,0,0,7550,316,0,0,0,0,S
2012-08-20,9:03:06,7548,238,82772,84,7548,23,0,0,0,0,7550,317,0,0,0,0,S
2012-08-20,9:03:07,7548,24,82796,4,7548,102,0,0,0,0,7550,312,0,0,0,0,S
2012-08-20,9:03:07,7548,8,82804,-8,7548,98,0,0,0,0,7550,312,0,0,0,0,S
2012-08-20,9:03:08,7550,176,82980,86,7548,48,0,0,0,0,7550,269,0,0,0,0,B
2012-08-20,9:03:08,7550,170,83150,134,7548,41,0,0,0,0,7550,198,0,0,0,0,B
2012-08-20,9:03:08,7548,60,83210,6,7548,33,0,0,0,0,7550,195,0,0,0,0,S
2012-08-20,9:03:09,7548,6,83216,-6,7548,30,0,0,0,0,7550,198,0,0,0,0,S
2012-08-20,9:03:09,7548,284,83500,126,7546,358,0,0,0,0,7548,19,0,0,0,0,S
2012-08-20,9:03:09,7548,18,83518,-2,7546,378,0,0,0,0,7548,33,0,0,0,0,B
2012-08-20,9:03:10,7548,32,83550,6,7546,379,0,0,0,0,7548,17,0,0,0,0,B
2012-08-20,9:03:10,7548,28,83578,-26,7546,369,0,0,0,0,7548,14,0,0,0,0,B
2012-08-20,9:03:11,7550,206,83784,146,7548,2,0,0,0,0,7550,29,0,0,0,0,B
2012-08-20,9:03:11,7548,12,83796,2,7546,370,0,0,0,0,7548,202,0,0,0,0,S
2012-08-20,9:03:11,7546,248,84044,230,7546,363,0,0,0,0,7548,99,0,0,0,0,S
2012-08-20,9:03:12,7546,14,84058,-2,7546,459,0,0,0,0,7548,200,0,0,0,0,S
2012-08-20,9:03:12,7546,14,84072,2,7546,453,0,0,0,0,7548,213,0,0,0,0,S
2012-08-20,9:03:12,7546,22,84094,-6,7546,447,0,0,0,0,7548,253,0,0,0,0,S
2012-08-20,9:03:12,7548,60,84154,60,7546,447,0,0,0,0,7548,233,0,0,0,0,B
2012-08-20,9:03:13,7548,30,84184,0,7546,436,0,0,0,0,7548,232,0,0,0,0,B
2012-08-20,9:03:13,7548,94,84278,88,7546,436,0,0,0,0,7548,190,0,0,0,0,B
2012-08-20,9:03:14,7546,10,84288,6,7546,435,0,0,0,0,7548,274,0,0,0,0,S
2012-08-20,9:03:14,7546,70,84358,32,7546,432,0,0,0,0,7548,245,0,0,0,0,S
2012-08-20,9:03:14,7546,64,84422,-8,7546,402,0,0,0,0,7548,245,0,0,0,0,S
2012-08-20,9:03:14,7548,30,84452,22,7546,402,0,0,0,0,7548,234,0,0,0,0,B
2012-08-20,9:03:15,7546,162,84614,68,7546,322,0,0,0,0,7548,233,0,0,0,0,S
2012-08-20,9:03:15,7546,218,84832,8,7546,230,0,0,0,0,7548,228,0,0,0,0,S
2012-08-20,9:03:15,7548,4,84836,2,7546,240,0,0,0,0,7548,242,0,0,0,0,B
2012-08-20,9:03:15,7548,228,85064,60,7546,187,0,0,0,0,7548,184,0,0,0,0,B
2012-08-20,9:03:16,7548,48,85112,10,7546,168,0,0,0,0,7548,181,0,0,0,0,B
2012-08-20,9:03:16,7548,52,85164,36,7546,156,0,0,0,0,7548,172,0,0,0,0,B
2012-08-20,9:03:16,7548,20,85184,16,7546,159,0,0,0,0,7548,169,0,0,0,0,B
2012-08-20,9:03:16,7544,336,85520,318,7544,234,0,0,0,0,7546,11,0,0,0,0,S
2012-08-20,9:03:17,7548,36,85556,-8,7546,4,0,0,0,0,7548,167,0,0,0,0,B
2012-08-20,9:03:18,7546,62,85618,-24,7544,233,0,0,0,0,7546,47,0,0,0,0,S
2012-08-20,9:03:18,7546,10,85628,0,7544,289,0,0,0,0,7546,92,0,0,0,0,B
2012-08-20,9:03:18,7544,14,85642,2,7544,288,0,0,0,0,7546,86,0,0,0,0,S
